hilbert_order,q_node,threshold,gt,found,tp,fp,fn,precision,recall,jaccard
8,clab-nebula-serf12,55,153,147,145,2,8,0.9864,0.9477,0.9355
8,clab-nebula-serf19,55,153,147,145,2,8,0.9864,0.9477,0.9355
8,clab-nebula-serf80,55,156,152,148,4,8,0.9737,0.9487,0.925
8,clab-nebula-serf111,55,161,153,153,0,8,1.0,0.9503,0.9503
8,clab-nebula-serf109,55,161,153,153,0,8,1.0,0.9503,0.9503
8,clab-nebula-serf147,55,141,146,134,12,7,0.9178,0.9504,0.8758
8,clab-nebula-serf4,55,123,148,116,32,7,0.7838,0.9431,0.7484
8,clab-nebula-serf100,55,160,152,152,0,8,1.0,0.95,0.95
8,clab-nebula-serf75,55,155,152,147,5,8,0.9671,0.9484,0.9187
8,clab-nebula-serf89,55,154,153,146,7,8,0.9542,0.9481,0.9068
8,clab-nebula-serf101,55,160,152,152,0,8,1.0,0.95,0.95
8,clab-nebula-serf105,55,160,153,152,1,8,0.9935,0.95,0.9441
8,clab-nebula-serf65,55,154,147,146,1,8,0.9932,0.9481,0.9419
8,clab-nebula-serf68,55,154,151,146,5,8,0.9669,0.9481,0.9182
8,clab-nebula-serf94,55,157,153,149,4,8,0.9739,0.949,0.9255
8,clab-nebula-serf103,55,161,153,153,0,8,1.0,0.9503,0.9503
8,clab-nebula-serf117,55,45,86,42,44,3,0.4884,0.9333,0.4719
8,clab-nebula-serf127,55,161,153,153,0,8,1.0,0.9503,0.9503
8,clab-nebula-serf129,55,155,152,147,5,8,0.9671,0.9484,0.9187
8,clab-nebula-serf155,55,137,146,130,16,7,0.8904,0.9489,0.8497
8,clab-nebula-serf3,55,123,148,116,32,7,0.7838,0.9431,0.7484
8,clab-nebula-serf14,55,151,147,143,4,8,0.9728,0.947,0.9226
8,clab-nebula-serf142,55,126,154,119,35,7,0.7727,0.9444,0.7391
8,clab-nebula-serf96,55,160,152,152,0,8,1.0,0.95,0.95
8,clab-nebula-serf116,55,40,138,38,100,2,0.2754,0.95,0.2714
8,clab-nebula-serf56,55,157,149,149,0,8,1.0,0.949,0.949
8,clab-nebula-serf59,55,157,149,149,0,8,1.0,0.949,0.949
8,clab-nebula-serf70,55,158,150,150,0,8,1.0,0.9494,0.9494
8,clab-nebula-serf81,55,157,152,149,3,8,0.9803,0.949,0.9313
8,clab-nebula-serf95,55,154,153,146,7,8,0.9542,0.9481,0.9068
8,clab-nebula-serf114,55,161,153,153,0,8,1.0,0.9503,0.9503
8,clab-nebula-serf9,55,151,147,143,4,8,0.9728,0.947,0.9226
8,clab-nebula-serf17,55,154,147,146,1,8,0.9932,0.9481,0.9419
8,clab-nebula-serf139,55,137,154,130,24,7,0.8442,0.9489,0.8075
8,clab-nebula-serf52,55,154,147,146,1,8,0.9932,0.9481,0.9419
8,clab-nebula-serf71,55,156,152,148,4,8,0.9737,0.9487,0.925
8,clab-nebula-serf26,55,154,147,146,1,8,0.9932,0.9481,0.9419
8,clab-nebula-serf34,55,154,147,146,1,8,0.9932,0.9481,0.9419
8,clab-nebula-serf126,55,161,153,153,0,8,1.0,0.9503,0.9503
8,clab-nebula-serf36,55,154,147,146,1,8,0.9932,0.9481,0.9419
8,clab-nebula-serf82,55,121,148,115,33,6,0.777,0.9504,0.7468
8,clab-nebula-serf85,55,154,153,146,7,8,0.9542,0.9481,0.9068
8,clab-nebula-serf97,55,161,153,153,0,8,1.0,0.9503,0.9503
8,clab-nebula-serf99,55,160,152,152,0,8,1.0,0.95,0.95
8,clab-nebula-serf124,55,161,153,153,0,8,1.0,0.9503,0.9503
8,clab-nebula-serf157,55,136,154,129,25,7,0.8377,0.9485,0.8012
8,clab-nebula-serf159,55,136,154,129,25,7,0.8377,0.9485,0.8012
8,clab-nebula-serf1,55,133,148,126,22,7,0.8514,0.9474,0.8129
8,clab-nebula-serf33,55,154,147,146,1,8,0.9932,0.9481,0.9419
8,clab-nebula-serf123,55,161,153,153,0,8,1.0,0.9503,0.9503
8,clab-nebula-serf135,55,137,154,130,24,7,0.8442,0.9489,0.8075
8,clab-nebula-serf13,55,154,147,146,1,8,0.9932,0.9481,0.9419
8,clab-nebula-serf47,55,154,147,146,1,8,0.9932,0.9481,0.9419
8,clab-nebula-serf84,55,142,147,134,13,8,0.9116,0.9437,0.8645
8,clab-nebula-serf92,55,154,151,146,5,8,0.9669,0.9481,0.9182
8,clab-nebula-serf106,55,155,152,147,5,8,0.9671,0.9484,0.9187
8,clab-nebula-serf108,55,158,153,150,3,8,0.9804,0.9494,0.9317
8,clab-nebula-serf119,55,27,86,25,61,2,0.2907,0.9259,0.2841
8,clab-nebula-serf125,55,161,153,153,0,8,1.0,0.9503,0.9503
8,clab-nebula-serf54,55,154,147,146,1,8,0.9932,0.9481,0.9419
8,clab-nebula-serf57,55,155,148,147,1,8,0.9932,0.9484,0.9423
8,clab-nebula-serf24,55,124,148,117,31,7,0.7905,0.9435,0.7548
8,clab-nebula-serf42,55,127,148,120,28,7,0.8108,0.9449,0.7742
8,clab-nebula-serf48,55,154,147,146,1,8,0.9932,0.9481,0.9419
8,clab-nebula-serf2,55,120,149,114,35,6,0.7651,0.95,0.7355
8,clab-nebula-serf21,55,133,148,126,22,7,0.8514,0.9474,0.8129
8,clab-nebula-serf67,55,154,151,146,5,8,0.9669,0.9481,0.9182
8,clab-nebula-serf102,55,160,152,152,0,8,1.0,0.95,0.95
8,clab-nebula-serf110,55,154,151,146,5,8,0.9669,0.9481,0.9182
8,clab-nebula-serf132,55,144,153,136,17,8,0.8889,0.9444,0.8447
8,clab-nebula-serf134,55,137,154,130,24,7,0.8442,0.9489,0.8075
8,clab-nebula-serf137,55,137,154,130,24,7,0.8442,0.9489,0.8075
8,clab-nebula-serf10,55,153,147,145,2,8,0.9864,0.9477,0.9355
8,clab-nebula-serf46,55,154,147,146,1,8,0.9932,0.9481,0.9419
8,clab-nebula-serf74,55,155,152,147,5,8,0.9671,0.9484,0.9187
8,clab-nebula-serf76,55,158,153,150,3,8,0.9804,0.9494,0.9317
8,clab-nebula-serf149,55,143,145,135,10,8,0.931,0.9441,0.8824
8,clab-nebula-serf20,55,129,148,122,26,7,0.8243,0.9457,0.7871
8,clab-nebula-serf22,55,125,148,118,30,7,0.7973,0.944,0.7613
8,clab-nebula-serf160,55,139,154,132,22,7,0.8571,0.9496,0.8199
8,clab-nebula-serf31,55,154,147,146,1,8,0.9932,0.9481,0.9419
8,clab-nebula-serf93,55,156,152,148,4,8,0.9737,0.9487,0.925
8,clab-nebula-serf122,55,161,153,153,0,8,1.0,0.9503,0.9503
8,clab-nebula-serf38,55,154,147,146,1,8,0.9932,0.9481,0.9419
8,clab-nebula-serf55,55,154,147,146,1,8,0.9932,0.9481,0.9419
8,clab-nebula-serf79,55,158,153,150,3,8,0.9804,0.9494,0.9317
8,clab-nebula-serf113,55,161,153,153,0,8,1.0,0.9503,0.9503
8,clab-nebula-serf120,55,24,86,22,64,2,0.2558,0.9167,0.25
8,clab-nebula-serf128,55,159,153,151,2,8,0.9869,0.9497,0.9379
8,clab-nebula-serf8,55,130,148,123,25,7,0.8311,0.9462,0.7935
8,clab-nebula-serf27,55,122,148,115,33,7,0.777,0.9426,0.7419
8,clab-nebula-serf78,55,155,152,147,5,8,0.9671,0.9484,0.9187
8,clab-nebula-serf104,55,159,153,151,2,8,0.9869,0.9497,0.9379
8,clab-nebula-serf133,55,137,154,130,24,7,0.8442,0.9489,0.8075
8,clab-nebula-serf64,55,154,147,146,1,8,0.9932,0.9481,0.9419
8,clab-nebula-serf73,55,158,153,150,3,8,0.9804,0.9494,0.9317
8,clab-nebula-serf118,55,25,86,23,63,2,0.2674,0.92,0.2614
8,clab-nebula-serf5,55,121,149,115,34,6,0.7718,0.9504,0.7419
8,clab-nebula-serf87,55,155,153,147,6,8,0.9608,0.9484,0.913
8,clab-nebula-serf88,55,154,153,146,7,8,0.9542,0.9481,0.9068
8,clab-nebula-serf153,55,137,146,130,16,7,0.8904,0.9489,0.8497
8,clab-nebula-serf53,55,154,147,146,1,8,0.9932,0.9481,0.9419
8,clab-nebula-serf69,55,158,153,150,3,8,0.9804,0.9494,0.9317
8,clab-nebula-serf60,55,154,147,146,1,8,0.9932,0.9481,0.9419
8,clab-nebula-serf145,55,130,154,123,31,7,0.7987,0.9462,0.764
8,clab-nebula-serf6,55,151,147,143,4,8,0.9728,0.947,0.9226
8,clab-nebula-serf11,55,154,147,146,1,8,0.9932,0.9481,0.9419
8,clab-nebula-serf98,55,160,152,152,0,8,1.0,0.95,0.95
8,clab-nebula-serf138,55,137,154,130,24,7,0.8442,0.9489,0.8075
8,clab-nebula-serf150,55,141,148,134,14,7,0.9054,0.9504,0.8645
8,clab-nebula-serf18,55,151,147,143,4,8,0.9728,0.947,0.9226
8,clab-nebula-serf30,55,154,147,146,1,8,0.9932,0.9481,0.9419
8,clab-nebula-serf44,55,154,147,146,1,8,0.9932,0.9481,0.9419
8,clab-nebula-serf131,55,137,154,130,24,7,0.8442,0.9489,0.8075
8,clab-nebula-serf35,55,145,147,137,10,8,0.932,0.9448,0.8839
8,clab-nebula-serf40,55,153,147,145,2,8,0.9864,0.9477,0.9355
8,clab-nebula-serf144,55,151,153,143,10,8,0.9346,0.947,0.8882
8,clab-nebula-serf152,55,152,147,144,3,8,0.9796,0.9474,0.929
8,clab-nebula-serf162,55,74,157,70,87,4,0.4459,0.9459,0.4348
8,clab-nebula-serf41,55,126,148,119,29,7,0.8041,0.9444,0.7677
8,clab-nebula-serf72,55,158,153,150,3,8,0.9804,0.9494,0.9317
8,clab-nebula-serf141,55,137,154,130,24,7,0.8442,0.9489,0.8075
8,clab-nebula-serf25,55,127,148,120,28,7,0.8108,0.9449,0.7742
8,clab-nebula-serf50,55,154,147,146,1,8,0.9932,0.9481,0.9419
8,clab-nebula-serf51,55,154,147,146,1,8,0.9932,0.9481,0.9419
8,clab-nebula-serf66,55,154,151,146,5,8,0.9669,0.9481,0.9182
8,clab-nebula-serf86,55,155,153,147,6,8,0.9608,0.9484,0.913
8,clab-nebula-serf90,55,155,151,147,4,8,0.9735,0.9484,0.9245
8,clab-nebula-serf143,55,130,154,123,31,7,0.7987,0.9462,0.764
8,clab-nebula-serf7,55,151,147,143,4,8,0.9728,0.947,0.9226
8,clab-nebula-serf37,55,154,147,146,1,8,0.9932,0.9481,0.9419
8,clab-nebula-serf43,55,154,147,146,1,8,0.9932,0.9481,0.9419
8,clab-nebula-serf58,55,156,148,148,0,8,1.0,0.9487,0.9487
8,clab-nebula-serf61,55,156,148,148,0,8,1.0,0.9487,0.9487
8,clab-nebula-serf112,55,148,152,140,12,8,0.9211,0.9459,0.875
8,clab-nebula-serf15,55,154,147,146,1,8,0.9932,0.9481,0.9419
8,clab-nebula-serf16,55,155,148,147,1,8,0.9932,0.9484,0.9423
8,clab-nebula-serf77,55,158,153,150,3,8,0.9804,0.9494,0.9317
8,clab-nebula-serf121,55,161,153,153,0,8,1.0,0.9503,0.9503
8,clab-nebula-serf140,55,136,154,129,25,7,0.8377,0.9485,0.8012
8,clab-nebula-serf148,55,133,144,126,18,7,0.875,0.9474,0.8344
8,clab-nebula-serf154,55,137,146,130,16,7,0.8904,0.9489,0.8497
8,clab-nebula-serf156,55,145,145,137,8,8,0.9448,0.9448,0.8954
8,clab-nebula-serf23,55,122,148,115,33,7,0.777,0.9426,0.7419
8,clab-nebula-serf39,55,155,153,147,6,8,0.9608,0.9484,0.913
8,clab-nebula-serf62,55,154,147,146,1,8,0.9932,0.9481,0.9419
8,clab-nebula-serf107,55,157,153,149,4,8,0.9739,0.949,0.9255
8,clab-nebula-serf115,55,57,130,54,76,3,0.4154,0.9474,0.406
8,clab-nebula-serf151,55,137,146,130,16,7,0.8904,0.9489,0.8497
8,clab-nebula-serf158,55,136,154,129,25,7,0.8377,0.9485,0.8012
8,clab-nebula-serf28,55,111,145,105,40,6,0.7241,0.9459,0.6954
8,clab-nebula-serf29,55,122,144,115,29,7,0.7986,0.9426,0.7616
8,clab-nebula-serf130,60,146,153,138,15,8,0.902,0.9452,0.8571
8,clab-nebula-serf161,60,149,153,141,12,8,0.9216,0.9463,0.8758
8,clab-nebula-serf32,60,155,148,147,1,8,0.9932,0.9484,0.9423
8,clab-nebula-serf63,60,154,147,146,1,8,0.9932,0.9481,0.9419
8,clab-nebula-serf45,60,155,147,147,0,8,1.0,0.9484,0.9484
8,clab-nebula-serf49,60,157,149,149,0,8,1.0,0.949,0.949
8,clab-nebula-serf83,60,156,153,148,5,8,0.9673,0.9487,0.9193
8,clab-nebula-serf91,60,161,153,153,0,8,1.0,0.9503,0.9503
8,clab-nebula-serf136,60,149,153,141,12,8,0.9216,0.9463,0.8758
8,clab-nebula-serf146,60,146,153,138,15,8,0.902,0.9452,0.8571
8,clab-nebula-serf12,60,155,148,147,1,8,0.9932,0.9484,0.9423
8,clab-nebula-serf19,60,157,149,149,0,8,1.0,0.949,0.949
8,clab-nebula-serf80,60,159,153,151,2,8,0.9869,0.9497,0.9379
8,clab-nebula-serf111,60,161,153,153,0,8,1.0,0.9503,0.9503
8,clab-nebula-serf109,60,161,153,153,0,8,1.0,0.9503,0.9503
8,clab-nebula-serf147,60,152,147,144,3,8,0.9796,0.9474,0.929
8,clab-nebula-serf4,60,141,148,134,14,7,0.9054,0.9504,0.8645
8,clab-nebula-serf100,60,161,153,153,0,8,1.0,0.9503,0.9503
8,clab-nebula-serf75,60,158,153,150,3,8,0.9804,0.9494,0.9317
8,clab-nebula-serf89,60,158,153,150,3,8,0.9804,0.9494,0.9317
8,clab-nebula-serf101,60,161,153,153,0,8,1.0,0.9503,0.9503
8,clab-nebula-serf105,60,161,153,153,0,8,1.0,0.9503,0.9503
8,clab-nebula-serf65,60,155,147,147,0,8,1.0,0.9484,0.9484
8,clab-nebula-serf68,60,158,153,150,3,8,0.9804,0.9494,0.9317
8,clab-nebula-serf94,60,161,153,153,0,8,1.0,0.9503,0.9503
8,clab-nebula-serf103,60,161,153,153,0,8,1.0,0.9503,0.9503
8,clab-nebula-serf117,60,68,124,64,60,4,0.5161,0.9412,0.5
8,clab-nebula-serf127,60,161,153,153,0,8,1.0,0.9503,0.9503
8,clab-nebula-serf129,60,158,153,150,3,8,0.9804,0.9494,0.9317
8,clab-nebula-serf155,60,150,147,142,5,8,0.966,0.9467,0.9161
8,clab-nebula-serf3,60,141,148,134,14,7,0.9054,0.9504,0.8645
8,clab-nebula-serf14,60,155,148,147,1,8,0.9932,0.9484,0.9423
8,clab-nebula-serf142,60,140,154,133,21,7,0.8636,0.95,0.8261
8,clab-nebula-serf96,60,161,153,153,0,8,1.0,0.9503,0.9503
8,clab-nebula-serf116,60,88,155,83,72,5,0.5355,0.9432,0.5188
8,clab-nebula-serf56,60,158,150,150,0,8,1.0,0.9494,0.9494
8,clab-nebula-serf59,60,161,153,153,0,8,1.0,0.9503,0.9503
8,clab-nebula-serf70,60,161,153,153,0,8,1.0,0.9503,0.9503
8,clab-nebula-serf81,60,161,153,153,0,8,1.0,0.9503,0.9503
8,clab-nebula-serf95,60,159,153,151,2,8,0.9869,0.9497,0.9379
8,clab-nebula-serf114,60,161,153,153,0,8,1.0,0.9503,0.9503
8,clab-nebula-serf9,60,154,147,146,1,8,0.9932,0.9481,0.9419
8,clab-nebula-serf17,60,157,149,149,0,8,1.0,0.949,0.949
8,clab-nebula-serf139,60,149,153,141,12,8,0.9216,0.9463,0.8758
8,clab-nebula-serf52,60,157,149,149,0,8,1.0,0.949,0.949
8,clab-nebula-serf71,60,161,153,153,0,8,1.0,0.9503,0.9503
8,clab-nebula-serf26,60,155,148,147,1,8,0.9932,0.9484,0.9423
8,clab-nebula-serf34,60,156,148,148,0,8,1.0,0.9487,0.9487
8,clab-nebula-serf126,60,161,153,153,0,8,1.0,0.9503,0.9503
8,clab-nebula-serf36,60,154,147,146,1,8,0.9932,0.9481,0.9419
8,clab-nebula-serf82,60,148,146,140,6,8,0.9589,0.9459,0.9091
8,clab-nebula-serf85,60,157,153,149,4,8,0.9739,0.949,0.9255
8,clab-nebula-serf97,60,161,153,153,0,8,1.0,0.9503,0.9503
8,clab-nebula-serf99,60,161,153,153,0,8,1.0,0.9503,0.9503
8,clab-nebula-serf124,60,161,153,153,0,8,1.0,0.9503,0.9503
8,clab-nebula-serf157,60,148,153,140,13,8,0.915,0.9459,0.8696
8,clab-nebula-serf159,60,148,153,140,13,8,0.915,0.9459,0.8696
8,clab-nebula-serf1,60,153,149,145,4,8,0.9732,0.9477,0.9236
8,clab-nebula-serf33,60,157,149,149,0,8,1.0,0.949,0.949
8,clab-nebula-serf123,60,161,153,153,0,8,1.0,0.9503,0.9503
8,clab-nebula-serf135,60,146,153,138,15,8,0.902,0.9452,0.8571
8,clab-nebula-serf13,60,157,149,149,0,8,1.0,0.949,0.949
8,clab-nebula-serf47,60,156,148,148,0,8,1.0,0.9487,0.9487
8,clab-nebula-serf84,60,154,153,146,7,8,0.9542,0.9481,0.9068
8,clab-nebula-serf92,60,158,153,150,3,8,0.9804,0.9494,0.9317
8,clab-nebula-serf106,60,161,153,153,0,8,1.0,0.9503,0.9503
8,clab-nebula-serf108,60,161,153,153,0,8,1.0,0.9503,0.9503
8,clab-nebula-serf119,60,53,88,50,38,3,0.5682,0.9434,0.5495
8,clab-nebula-serf125,60,161,153,153,0,8,1.0,0.9503,0.9503
8,clab-nebula-serf54,60,157,149,149,0,8,1.0,0.949,0.949
8,clab-nebula-serf57,60,158,150,150,0,8,1.0,0.9494,0.9494
8,clab-nebula-serf24,60,129,148,122,26,7,0.8243,0.9457,0.7871
8,clab-nebula-serf42,60,153,147,145,2,8,0.9864,0.9477,0.9355
8,clab-nebula-serf48,60,155,147,147,0,8,1.0,0.9484,0.9484
8,clab-nebula-serf2,60,124,148,117,31,7,0.7905,0.9435,0.7548
8,clab-nebula-serf21,60,154,147,146,1,8,0.9932,0.9481,0.9419
8,clab-nebula-serf67,60,158,153,150,3,8,0.9804,0.9494,0.9317
8,clab-nebula-serf102,60,161,153,153,0,8,1.0,0.9503,0.9503
8,clab-nebula-serf110,60,157,153,149,4,8,0.9739,0.949,0.9255
8,clab-nebula-serf132,60,151,153,143,10,8,0.9346,0.947,0.8882
8,clab-nebula-serf134,60,147,153,139,14,8,0.9085,0.9456,0.8634
8,clab-nebula-serf137,60,148,153,140,13,8,0.915,0.9459,0.8696
8,clab-nebula-serf10,60,156,149,148,1,8,0.9933,0.9487,0.9427
8,clab-nebula-serf46,60,154,147,146,1,8,0.9932,0.9481,0.9419
8,clab-nebula-serf74,60,159,153,151,2,8,0.9869,0.9497,0.9379
8,clab-nebula-serf76,60,161,153,153,0,8,1.0,0.9503,0.9503
8,clab-nebula-serf149,60,152,147,144,3,8,0.9796,0.9474,0.929
8,clab-nebula-serf20,60,154,147,146,1,8,0.9932,0.9481,0.9419
8,clab-nebula-serf22,60,153,147,145,2,8,0.9864,0.9477,0.9355
8,clab-nebula-serf160,60,149,153,141,12,8,0.9216,0.9463,0.8758
8,clab-nebula-serf31,60,154,147,146,1,8,0.9932,0.9481,0.9419
8,clab-nebula-serf93,60,161,153,153,0,8,1.0,0.9503,0.9503
8,clab-nebula-serf122,60,161,153,153,0,8,1.0,0.9503,0.9503
8,clab-nebula-serf38,60,154,147,146,1,8,0.9932,0.9481,0.9419
8,clab-nebula-serf55,60,157,149,149,0,8,1.0,0.949,0.949
8,clab-nebula-serf79,60,161,153,153,0,8,1.0,0.9503,0.9503
8,clab-nebula-serf113,60,161,153,153,0,8,1.0,0.9503,0.9503
8,clab-nebula-serf120,60,48,87,45,42,3,0.5172,0.9375,0.5
8,clab-nebula-serf128,60,161,153,153,0,8,1.0,0.9503,0.9503
8,clab-nebula-serf8,60,153,147,145,2,8,0.9864,0.9477,0.9355
8,clab-nebula-serf27,60,125,148,118,30,7,0.7973,0.944,0.7613
8,clab-nebula-serf78,60,158,153,150,3,8,0.9804,0.9494,0.9317
8,clab-nebula-serf104,60,161,153,153,0,8,1.0,0.9503,0.9503
8,clab-nebula-serf133,60,149,153,141,12,8,0.9216,0.9463,0.8758
8,clab-nebula-serf64,60,154,147,146,1,8,0.9932,0.9481,0.9419
8,clab-nebula-serf73,60,161,153,153,0,8,1.0,0.9503,0.9503
8,clab-nebula-serf118,60,48,88,45,43,3,0.5114,0.9375,0.4945
8,clab-nebula-serf5,60,143,147,135,12,8,0.9184,0.9441,0.871
8,clab-nebula-serf87,60,158,153,150,3,8,0.9804,0.9494,0.9317
8,clab-nebula-serf88,60,158,153,150,3,8,0.9804,0.9494,0.9317
8,clab-nebula-serf153,60,148,147,140,7,8,0.9524,0.9459,0.9032
8,clab-nebula-serf53,60,157,149,149,0,8,1.0,0.949,0.949
8,clab-nebula-serf69,60,161,153,153,0,8,1.0,0.9503,0.9503
8,clab-nebula-serf60,60,158,150,150,0,8,1.0,0.9494,0.9494
8,clab-nebula-serf145,60,145,153,137,16,8,0.8954,0.9448,0.8509
8,clab-nebula-serf6,60,155,148,147,1,8,0.9932,0.9484,0.9423
8,clab-nebula-serf11,60,157,149,149,0,8,1.0,0.949,0.949
8,clab-nebula-serf98,60,161,153,153,0,8,1.0,0.9503,0.9503
8,clab-nebula-serf138,60,147,153,139,14,8,0.9085,0.9456,0.8634
8,clab-nebula-serf150,60,152,147,144,3,8,0.9796,0.9474,0.929
8,clab-nebula-serf18,60,157,149,149,0,8,1.0,0.949,0.949
8,clab-nebula-serf30,60,154,147,146,1,8,0.9932,0.9481,0.9419
8,clab-nebula-serf44,60,156,148,148,0,8,1.0,0.9487,0.9487
8,clab-nebula-serf131,60,149,153,141,12,8,0.9216,0.9463,0.8758
8,clab-nebula-serf35,60,154,147,146,1,8,0.9932,0.9481,0.9419
8,clab-nebula-serf40,60,154,147,146,1,8,0.9932,0.9481,0.9419
8,clab-nebula-serf144,60,155,153,147,6,8,0.9608,0.9484,0.913
8,clab-nebula-serf152,60,156,148,148,0,8,1.0,0.9487,0.9487
8,clab-nebula-serf162,60,113,155,107,48,6,0.6903,0.9469,0.6646
8,clab-nebula-serf41,60,153,147,145,2,8,0.9864,0.9477,0.9355
8,clab-nebula-serf72,60,161,153,153,0,8,1.0,0.9503,0.9503
8,clab-nebula-serf141,60,149,153,141,12,8,0.9216,0.9463,0.8758
8,clab-nebula-serf25,60,154,147,146,1,8,0.9932,0.9481,0.9419
8,clab-nebula-serf50,60,156,148,148,0,8,1.0,0.9487,0.9487
8,clab-nebula-serf51,60,157,149,149,0,8,1.0,0.949,0.949
8,clab-nebula-serf66,60,158,153,150,3,8,0.9804,0.9494,0.9317
8,clab-nebula-serf86,60,160,153,152,1,8,0.9935,0.95,0.9441
8,clab-nebula-serf90,60,159,153,151,2,8,0.9869,0.9497,0.9379
8,clab-nebula-serf143,60,145,153,137,16,8,0.8954,0.9448,0.8509
8,clab-nebula-serf7,60,156,149,148,1,8,0.9933,0.9487,0.9427
8,clab-nebula-serf37,60,156,148,148,0,8,1.0,0.9487,0.9487
8,clab-nebula-serf43,60,154,147,146,1,8,0.9932,0.9481,0.9419
8,clab-nebula-serf58,60,160,152,152,0,8,1.0,0.95,0.95
8,clab-nebula-serf61,60,158,150,150,0,8,1.0,0.9494,0.9494
8,clab-nebula-serf112,60,159,153,151,2,8,0.9869,0.9497,0.9379
8,clab-nebula-serf15,60,158,150,150,0,8,1.0,0.9494,0.9494
8,clab-nebula-serf16,60,158,150,150,0,8,1.0,0.9494,0.9494
8,clab-nebula-serf77,60,161,153,153,0,8,1.0,0.9503,0.9503
8,clab-nebula-serf121,60,161,153,153,0,8,1.0,0.9503,0.9503
8,clab-nebula-serf140,60,145,153,137,16,8,0.8954,0.9448,0.8509
8,clab-nebula-serf148,60,148,147,140,7,8,0.9524,0.9459,0.9032
8,clab-nebula-serf154,60,147,146,139,7,8,0.9521,0.9456,0.9026
8,clab-nebula-serf156,60,154,148,146,2,8,0.9865,0.9481,0.9359
8,clab-nebula-serf23,60,124,148,117,31,7,0.7905,0.9435,0.7548
8,clab-nebula-serf39,60,158,153,150,3,8,0.9804,0.9494,0.9317
8,clab-nebula-serf62,60,154,147,146,1,8,0.9932,0.9481,0.9419
8,clab-nebula-serf107,60,161,153,153,0,8,1.0,0.9503,0.9503
8,clab-nebula-serf115,60,103,155,97,58,6,0.6258,0.9417,0.6025
8,clab-nebula-serf151,60,148,147,140,7,8,0.9524,0.9459,0.9032
8,clab-nebula-serf158,60,148,153,140,13,8,0.915,0.9459,0.8696
8,clab-nebula-serf28,60,121,145,115,30,6,0.7931,0.9504,0.7616
8,clab-nebula-serf29,60,125,146,118,28,7,0.8082,0.944,0.7712
10,clab-nebula-serf130,5,0,0,0,0,0,1.0,1.0,1.0
10,clab-nebula-serf161,5,4,4,3,1,1,0.75,0.75,0.6
10,clab-nebula-serf32,5,3,6,2,4,1,0.3333,0.6667,0.2857
10,clab-nebula-serf63,5,0,0,0,0,0,1.0,1.0,1.0
10,clab-nebula-serf45,5,2,5,1,4,1,0.2,0.5,0.1667
10,clab-nebula-serf49,5,4,6,3,3,1,0.5,0.75,0.4286
10,clab-nebula-serf83,5,0,0,0,0,0,1.0,1.0,1.0
10,clab-nebula-serf91,5,3,55,2,53,1,0.0364,0.6667,0.0357
10,clab-nebula-serf136,5,0,0,0,0,0,1.0,1.0,1.0
10,clab-nebula-serf146,5,0,0,0,0,0,1.0,1.0,1.0
10,clab-nebula-serf12,5,0,0,0,0,0,1.0,1.0,1.0
10,clab-nebula-serf19,5,0,0,0,0,0,1.0,1.0,1.0
10,clab-nebula-serf80,5,0,0,0,0,0,1.0,1.0,1.0
10,clab-nebula-serf111,5,1,6,1,5,0,0.1667,1.0,0.1667
10,clab-nebula-serf109,5,3,5,2,3,1,0.4,0.6667,0.3333
10,clab-nebula-serf147,5,0,0,0,0,0,1.0,1.0,1.0
10,clab-nebula-serf4,5,1,1,1,0,0,1.0,1.0,1.0
10,clab-nebula-serf100,5,6,5,5,0,1,1.0,0.8333,0.8333
10,clab-nebula-serf75,5,0,0,0,0,0,1.0,1.0,1.0
10,clab-nebula-serf89,5,3,2,2,0,1,1.0,0.6667,0.6667
10,clab-nebula-serf101,5,4,4,3,1,1,0.75,0.75,0.6
10,clab-nebula-serf105,5,1,6,1,5,0,0.1667,1.0,0.1667
10,clab-nebula-serf65,5,0,0,0,0,0,1.0,1.0,1.0
10,clab-nebula-serf68,5,0,0,0,0,0,1.0,1.0,1.0
10,clab-nebula-serf94,5,2,55,1,54,1,0.0182,0.5,0.0179
10,clab-nebula-serf103,5,7,6,6,0,1,1.0,0.8571,0.8571
10,clab-nebula-serf117,5,0,0,0,0,0,1.0,1.0,1.0
10,clab-nebula-serf127,5,0,0,0,0,0,1.0,1.0,1.0
10,clab-nebula-serf129,5,0,0,0,0,0,1.0,1.0,1.0
10,clab-nebula-serf155,5,0,0,0,0,0,1.0,1.0,1.0
10,clab-nebula-serf3,5,0,0,0,0,0,1.0,1.0,1.0
10,clab-nebula-serf14,5,0,0,0,0,0,1.0,1.0,1.0
10,clab-nebula-serf142,5,0,0,0,0,0,1.0,1.0,1.0
10,clab-nebula-serf96,5,4,3,3,0,1,1.0,0.75,0.75
10,clab-nebula-serf116,5,0,0,0,0,0,1.0,1.0,1.0
10,clab-nebula-serf56,5,9,16,8,8,1,0.5,0.8889,0.4706
10,clab-nebula-serf59,5,5,27,4,23,1,0.1481,0.8,0.1429
10,clab-nebula-serf70,5,3,94,2,92,1,0.0213,0.6667,0.0211
10,clab-nebula-serf81,5,1,8,1,7,0,0.125,1.0,0.125
10,clab-nebula-serf95,5,0,0,0,0,0,1.0,1.0,1.0
10,clab-nebula-serf114,5,1,1,1,0,0,1.0,1.0,1.0
10,clab-nebula-serf9,5,1,1,1,0,0,1.0,1.0,1.0
