Loading input data...

=== Max RTT found in dataset: 83.2830 ms ===

=== Step 1: Normalization Range per Dimension ===
Dimension 0: min = -0.0202, max = 0.0239
Dimension 1: min = -0.0255, max = 0.0244
Dimension 2: min = -0.0236, max = 0.0344
Dimension 3: min = -0.0413, max = 0.0273
Dimension 4: min = -0.0105, max = 0.0475

=== Step 2: Building Hilbert Index Map ===
[Hilbert] clab-nebula-serf144 -> Vec: [-0.0064195822121704904, 0.00811338019788072, -0.004470696916074879, -0.017921559078689843, -0.009233420797826734], NormVec: [39, 85, 41, 43, 2], Index: 17086632170
[Hilbert] clab-nebula-serf152 -> Vec: [-0.004877718892324302, -0.0021231641684397065, -0.010969987796392869, -0.0221455046665575, 3.10981259955431e-05], NormVec: [44, 59, 27, 35, 23], Index: 331151492
[Hilbert] clab-nebula-serf162 -> Vec: [-0.012784000802778327, 0.007006736615309855, -0.023596550651253993, -0.021981148635459226, -0.0105286790086616], NormVec: [21, 82, 0, 35, 0], Index: 16945055508
[Hilbert] clab-nebula-serf41 -> Vec: [-0.0009148900230479148, -0.0076215889355002245, 0.002912082387741132, 0.008007936681345165, 0.010154498983137706], NormVec: [55, 45, 58, 91, 45], Index: 3503521150
[Hilbert] clab-nebula-serf72 -> Vec: [0.0005632891549367478, 5.318281932365682e-05, 0.0005461020263751662, 0.001966996265077076, 0.01407856870885568], NormVec: [59, 65, 52, 80, 53], Index: 13957329131
[Hilbert] clab-nebula-serf141 -> Vec: [0.0008221844528613684, 0.010019286215508088, -0.0140896799423756, -0.016822401234902605, 0.000747261951925388], NormVec: [60, 90, 20, 45, 24], Index: 17121805929
[Hilbert] clab-nebula-serf25 -> Vec: [-0.00035547564878591427, -0.012739351435351761, 0.007331978003260946, 0.012039701902269485, 0.007449600416126435], NormVec: [57, 32, 67, 98, 39], Index: 4915455417
[Hilbert] clab-nebula-serf50 -> Vec: [-0.004893663860684514, -0.010787071185737586, 0.008267673854358141, 0.0050259030387213785, 0.00701807753597447], NormVec: [44, 37, 69, 85, 38], Index: 4898657855
[Hilbert] clab-nebula-serf51 -> Vec: [-0.004294155623561334, -0.00517202626600885, 0.0008143283340720407, 0.00518450734734846, 0.01404737290035447], NormVec: [45, 51, 53, 86, 53], Index: 3496444750
[Hilbert] clab-nebula-serf66 -> Vec: [-0.00193440207670148, 0.0014358643414782012, 0.0019691137709019063, 0.0024040637727294856, 0.01445456199542471], NormVec: [52, 68, 55, 80, 54], Index: 13956810767
[Hilbert] clab-nebula-serf86 -> Vec: [0.009148256670413975, 0.012619368030712582, 0.0019774843664165684, 0.014460235512679833, 0.014702149111795725], NormVec: [84, 97, 55, 103, 55], Index: 20811509886
[Hilbert] clab-nebula-serf90 -> Vec: [0.0018469058219914086, 0.003673059163307798, 0.0019178953518192046, 0.005665904256570569, 0.013993633020098274], NormVec: [63, 74, 55, 86, 53], Index: 13957232713
[Hilbert] clab-nebula-serf143 -> Vec: [-0.006066864707673111, 0.00883393902401865, -0.0046751892587710365, -0.01732938146663445, -0.008565794640322267], NormVec: [40, 87, 41, 44, 4], Index: 17086980018
[Hilbert] clab-nebula-serf7 -> Vec: [-0.010174859963967019, -0.006224955464351459, -0.002207173067671751, 0.01173041051386056, 0.021308046688173328], NormVec: [28, 49, 46, 98, 69], Index: 3077506306
[Hilbert] clab-nebula-serf37 -> Vec: [0.00038552408860491566, -0.00919947728056937, 0.0035556679032942248, 0.008616391909137636, 0.010132985242776536], NormVec: [59, 41, 59, 92, 45], Index: 3503590022
[Hilbert] clab-nebula-serf43 -> Vec: [-0.004756195518066081, -0.010998222864965195, 0.007392256081100687, 0.005901849505086092, 0.00687178177935214], NormVec: [44, 36, 67, 87, 38], Index: 4898679336
[Hilbert] clab-nebula-serf58 -> Vec: [-0.0026912866289778526, -0.004489285414105854, 0.0028394447405182123, 0.004132880514323754, 0.01196146792949942], NormVec: [50, 53, 57, 84, 49], Index: 3500116531
[Hilbert] clab-nebula-serf61 -> Vec: [-0.0029520044056029504, -0.004677975135693755, 0.0020818858196107962, 0.004927440803084997, 0.01276460301814616], NormVec: [49, 53, 56, 85, 50], Index: 3500116285
[Hilbert] clab-nebula-serf112 -> Vec: [-0.0007910625337684246, -0.00033186695613907145, 0.004636231299726004, -0.01515853977341834, 0.011733856094367869], NormVec: [55, 64, 61, 48, 48], Index: 16175721274
[Hilbert] clab-nebula-serf15 -> Vec: [-0.007198736048100327, -0.005913428796588444, -0.00012833127992210053, 0.007326106531628483, 0.017299956947874947], NormVec: [37, 49, 51, 90, 60], Index: 3496551375
[Hilbert] clab-nebula-serf16 -> Vec: [-0.007059478529536557, -0.00577180322008717, -0.00044993900678323836, 0.007669389607037815, 0.01776782477010545], NormVec: [37, 50, 50, 90, 61], Index: 3496551336
[Hilbert] clab-nebula-serf77 -> Vec: [0.00023112355804058763, -9.551933038128008e-05, 0.0003545887793488129, 0.0027907589062284746, 0.015513449865809974], NormVec: [58, 64, 52, 81, 56], Index: 13957074789
[Hilbert] clab-nebula-serf121 -> Vec: [0.003199519469856375, 0.0007301712181693633, -0.003407607118251317, -0.016973845294379602, 0.010341867713353648], NormVec: [67, 66, 44, 45, 45], Index: 18170549761
[Hilbert] clab-nebula-serf140 -> Vec: [0.001308502683968892, 0.00994405208382519, -0.014879876146676909, -0.017744503232712688, 0.0004988726915533816], NormVec: [62, 90, 19, 43, 24], Index: 17121807384
[Hilbert] clab-nebula-serf148 -> Vec: [-0.004077899942229819, -0.002195146867969744, -0.010997234462687671, -0.02363842091200617, 0.0005726619456339018], NormVec: [46, 59, 27, 32, 24], Index: 331154868
[Hilbert] clab-nebula-serf154 -> Vec: [-0.004192891965441674, -0.001904018323814837, -0.011322441504592782, -0.021969259406181208, -8.298003885818548e-05], NormVec: [46, 60, 26, 35, 22], Index: 331147223
[Hilbert] clab-nebula-serf156 -> Vec: [-0.0045716209779337194, -0.0019655696161241737, -0.012023843274784542, -0.022291593730019186, 7.77334596185572e-05], NormVec: [45, 59, 25, 35, 23], Index: 331152235
[Hilbert] clab-nebula-serf23 -> Vec: [-0.0003163774282026239, -0.013073513401253505, 0.007564281894396761, 0.011374643462746732, 0.00830070939025275], NormVec: [57, 31, 68, 97, 41], Index: 4947895142
[Hilbert] clab-nebula-serf39 -> Vec: [0.002040161523803047, -0.01033904793084712, 0.0027669297314138397, 0.007522592613125601, 0.011241344128319787], NormVec: [64, 38, 57, 90, 47], Index: 30855705256
[Hilbert] clab-nebula-serf62 -> Vec: [-0.003114812115518583, -0.004815438080150626, 0.0018967336088520693, 0.004734942307032263, 0.012323182087274266], NormVec: [49, 52, 55, 85, 49], Index: 3500047866
[Hilbert] clab-nebula-serf107 -> Vec: [-0.0037408286519336692, 0.0013728726917897633, 0.00037840398112185176, -0.010221328531676078, 0.00938069100437758], NormVec: [47, 68, 52, 57, 43], Index: 16192167821
[Hilbert] clab-nebula-serf115 -> Vec: [0.004359010629922183, -0.006545840870500739, 0.0005185614895343301, -0.027560669674086737, 0.030981946736499847], NormVec: [70, 48, 52, 25, 90], Index: 32904774157
[Hilbert] clab-nebula-serf151 -> Vec: [-0.003922225643305566, -0.0019795512239618772, -0.011667084257886063, -0.02261447017229411, -0.00015617994187606233], NormVec: [46, 59, 26, 34, 22], Index: 331151539
[Hilbert] clab-nebula-serf158 -> Vec: [-0.010553430581866325, 0.006037223921831113, -0.021002503832180063, -0.02121024778381682, -0.006993406854595831], NormVec: [27, 80, 5, 37, 7], Index: 16945042522
[Hilbert] clab-nebula-serf28 -> Vec: [0.005522408916091756, -0.02550385583969609, 0.018196013045055512, 0.027310471294265424, -0.001393573192670193], NormVec: [74, 0, 91, 127, 19], Index: 29649392795
[Hilbert] clab-nebula-serf29 -> Vec: [0.002211763527816157, -0.016470110943789265, 0.010861179536559101, 0.016377759367653885, 0.005135432838331553], NormVec: [64, 23, 75, 106, 34], Index: 29412052370

=== Step 4: Range Query Test ===

=== Step 3: Running Range Query from 'clab-nebula-serf1' with RTT threshold 10 ms ===

[Mapping RTT to Coord] RTT threshold 10 ms -> Coord threshold 15

[Bounding Box] Around normalized vector [11, 39, 42, 108, 84] with threshold 15:
  Dim 0: 0 to 26
  Dim 1: 24 to 54
  Dim 2: 27 to 57
  Dim 3: 93 to 123
  Dim 4: 69 to 99

[Hilbert Interval Search] Recursing to compute intervals...
